station,time,tavg,prcp,wspd,pres,tsun,name,latitude,longitude
84425,1980-04-01,27.3,190.0,,1014.0,,Yurimaguas,-5.9,-76.0833
84425,1980-05-01,27.7,,,,,Yurimaguas,-5.9,-76.0833
84425,1980-06-01,27.8,,,,,Yurimaguas,-5.9,-76.0833
84425,1980-07-01,26.8,74.0,,1016.9,,Yurimaguas,-5.9,-76.0833
84425,1980-08-01,27.4,232.0,,,,Yurimaguas,-5.9,-76.0833
84425,1980-09-01,28.4,143.0,,1015.2,,Yurimaguas,-5.9,-76.0833
84425,1980-10-01,27.4,22.0,,1015.1,,Yurimaguas,-5.9,-76.0833
84425,1980-11-01,27.6,221.0,,1013.2,,Yurimaguas,-5.9,-76.0833
84425,1980-12-01,27.9,268.0,,1012.4,,Yurimaguas,-5.9,-76.0833
84425,1981-02-01,26.1,306.0,,1013.4,,Yurimaguas,-5.9,-76.0833
84425,1981-03-01,27.1,247.0,,1013.7,,Yurimaguas,-5.9,-76.0833
84425,1981-04-01,27.6,,,,,Yurimaguas,-5.9,-76.0833
84425,1981-05-01,27.5,106.0,,1014.5,,Yurimaguas,-5.9,-76.0833
84425,1981-06-01,26.0,216.0,,1016.5,,Yurimaguas,-5.9,-76.0833
84425,1981-07-01,26.0,112.0,,1017.9,,Yurimaguas,-5.9,-76.0833
84425,1981-08-01,27.4,127.0,,1016.1,,Yurimaguas,-5.9,-76.0833
84425,1981-09-01,27.2,158.0,,1015.4,,Yurimaguas,-5.9,-76.0833
84425,1981-10-01,27.4,229.0,,1013.6,,Yurimaguas,-5.9,-76.0833
84425,1981-11-01,27.6,189.0,,1011.7,,Yurimaguas,-5.9,-76.0833
84425,1981-12-01,26.4,260.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1982-01-01,26.8,176.0,,1013.1,,Yurimaguas,-5.9,-76.0833
84425,1982-02-01,26.5,358.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1982-03-01,26.8,247.0,,1012.8,,Yurimaguas,-5.9,-76.0833
84425,1982-04-01,26.4,215.0,,1014.8,,Yurimaguas,-5.9,-76.0833
84425,1982-05-01,27.0,39.0,,1015.1,,Yurimaguas,-5.9,-76.0833
84425,1982-06-01,26.8,106.0,,1016.3,,Yurimaguas,-5.9,-76.0833
84425,1982-07-01,27.2,114.0,,1015.4,,Yurimaguas,-5.9,-76.0833
84425,1982-08-01,27.2,96.0,,1016.4,,Yurimaguas,-5.9,-76.0833
84425,1982-09-01,28.5,42.0,,1014.9,,Yurimaguas,-5.9,-76.0833
84425,1982-10-01,27.2,247.0,,1013.6,,Yurimaguas,-5.9,-76.0833
84425,1982-11-01,26.8,,,,,Yurimaguas,-5.9,-76.0833
84425,1982-12-01,27.0,216.0,,1012.8,,Yurimaguas,-5.9,-76.0833
84425,1983-01-01,28.2,154.0,,1012.2,,Yurimaguas,-5.9,-76.0833
84425,1983-02-01,28.6,152.0,,1012.7,,Yurimaguas,-5.9,-76.0833
84425,1983-03-01,28.3,135.0,,1012.5,,Yurimaguas,-5.9,-76.0833
84425,1983-04-01,27.4,293.0,,1013.3,,Yurimaguas,-5.9,-76.0833
84425,1983-05-01,27.7,187.0,,,,Yurimaguas,-5.9,-76.0833
84425,1983-06-01,27.0,4.0,,1016.1,,Yurimaguas,-5.9,-76.0833
84425,1983-08-01,27.9,40.0,,1010.7,,Yurimaguas,-5.9,-76.0833
84425,1983-09-01,28.7,141.0,,1015.1,,Yurimaguas,-5.9,-76.0833
84425,1983-10-01,27.8,262.0,,1014.3,,Yurimaguas,-5.9,-76.0833
84425,1983-11-01,27.4,213.0,,1014.6,,Yurimaguas,-5.9,-76.0833
84425,1983-12-01,27.0,171.0,,1014.4,,Yurimaguas,-5.9,-76.0833
84425,1984-01-01,26.4,184.0,,1013.6,,Yurimaguas,-5.9,-76.0833
84425,1984-03-01,26.6,257.0,,1013.1,,Yurimaguas,-5.9,-76.0833
84425,1984-04-01,26.8,222.0,,1014.3,,Yurimaguas,-5.9,-76.0833
84425,1984-05-01,26.9,259.0,,1013.7,,Yurimaguas,-5.9,-76.0833
84425,1984-06-01,26.6,109.0,,1015.4,,Yurimaguas,-5.9,-76.0833
84425,1984-07-01,26.8,50.0,,1012.0,,Yurimaguas,-5.9,-76.0833
84425,1984-08-01,27.1,82.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1984-09-01,27.1,162.0,,1012.0,,Yurimaguas,-5.9,-76.0833
84425,1984-10-01,28.0,118.0,,1013.6,,Yurimaguas,-5.9,-76.0833
84425,1984-11-01,27.6,217.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1985-01-01,28.7,45.0,,1011.0,,Yurimaguas,-5.9,-76.0833
84425,1985-02-01,27.6,93.0,,1011.0,,Yurimaguas,-5.9,-76.0833
84425,1985-03-01,26.3,196.0,,1013.9,,Yurimaguas,-5.9,-76.0833
84425,1985-04-01,28.0,132.0,,1011.0,,Yurimaguas,-5.9,-76.0833
84425,1985-05-01,27.4,154.0,,1012.0,,Yurimaguas,-5.9,-76.0833
84425,1985-06-01,26.6,55.0,,1014.5,,Yurimaguas,-5.9,-76.0833
84425,1985-07-01,26.7,73.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1985-08-01,27.0,146.0,,1013.5,,Yurimaguas,-5.9,-76.0833
84425,1985-09-01,27.6,308.0,,1012.0,,Yurimaguas,-5.9,-76.0833
84425,1985-10-01,28.2,190.0,,1012.6,,Yurimaguas,-5.9,-76.0833
84425,1985-11-01,27.0,240.0,,1012.7,,Yurimaguas,-5.9,-76.0833
84425,1985-12-01,28.3,84.0,,1012.8,,Yurimaguas,-5.9,-76.0833
84425,1986-01-01,27.6,156.0,,1011.5,,Yurimaguas,-5.9,-76.0833
84425,1986-02-01,26.2,219.0,,1013.7,,Yurimaguas,-5.9,-76.0833
84425,1986-03-01,26.0,380.0,,1014.2,,Yurimaguas,-5.9,-76.0833
84425,1986-05-01,27.7,120.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1986-06-01,27.6,67.0,,1012.5,,Yurimaguas,-5.9,-76.0833
84425,1986-07-01,26.3,102.0,,1014.8,,Yurimaguas,-5.9,-76.0833
84425,1986-09-01,27.0,160.0,,1012.0,,Yurimaguas,-5.9,-76.0833
84425,1986-10-01,25.6,249.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1986-11-01,27.6,218.0,,,,Yurimaguas,-5.9,-76.0833
84425,1986-12-01,27.0,49.0,,1013.6,,Yurimaguas,-5.9,-76.0833
84425,1987-01-01,26.0,32.0,,1013.7,,Yurimaguas,-5.9,-76.0833
84425,1987-02-01,26.7,166.0,,1014.0,,Yurimaguas,-5.9,-76.0833
84425,1987-03-01,27.3,234.0,,1012.9,,Yurimaguas,-5.9,-76.0833
84425,1987-04-01,27.1,306.0,,1011.0,,Yurimaguas,-5.9,-76.0833
84425,1987-05-01,27.2,116.0,,1012.5,,Yurimaguas,-5.9,-76.0833
84425,1987-07-01,27.6,124.0,,1012.0,,Yurimaguas,-5.9,-76.0833
84425,1987-09-01,28.0,119.0,,1012.6,,Yurimaguas,-5.9,-76.0833
84425,1987-10-01,28.2,123.0,,1013.1,,Yurimaguas,-5.9,-76.0833
84425,1987-11-01,27.6,194.0,,1012.6,,Yurimaguas,-5.9,-76.0833
84425,1987-12-01,27.5,184.0,,1012.0,,Yurimaguas,-5.9,-76.0833
84425,1988-02-01,27.4,221.0,,1010.8,,Yurimaguas,-5.9,-76.0833
84425,1988-03-01,27.2,249.0,,1012.6,,Yurimaguas,-5.9,-76.0833
84425,1988-04-01,27.2,272.0,,1013.8,,Yurimaguas,-5.9,-76.0833
84425,1988-05-01,27.1,222.0,,1012.5,,Yurimaguas,-5.9,-76.0833
84425,1988-06-01,26.3,66.0,,1013.5,,Yurimaguas,-5.9,-76.0833
84425,1988-07-01,27.3,24.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1988-08-01,28.5,110.0,,1012.5,,Yurimaguas,-5.9,-76.0833
84425,1988-10-01,27.8,263.0,,1011.5,,Yurimaguas,-5.9,-76.0833
84425,1989-01-01,26.2,240.0,,1012.0,,Yurimaguas,-5.9,-76.0833
84425,1989-02-01,26.5,98.0,,1014.4,,Yurimaguas,-5.9,-76.0833
84425,1989-03-01,25.7,252.0,,1013.7,,Yurimaguas,-5.9,-76.0833
84425,1989-04-01,25.4,214.0,,1013.9,,Yurimaguas,-5.9,-76.0833
84425,1989-05-01,26.9,183.0,,1012.5,,Yurimaguas,-5.9,-76.0833
84425,1989-06-01,26.5,158.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1989-07-01,26.8,78.0,,1015.5,,Yurimaguas,-5.9,-76.0833
84425,1989-08-01,27.7,84.0,,1016.0,,Yurimaguas,-5.9,-76.0833
84425,1989-09-01,28.6,82.0,,1014.0,,Yurimaguas,-5.9,-76.0833
84425,1989-10-01,27.3,217.0,,1012.5,,Yurimaguas,-5.9,-76.0833
84425,1989-11-01,28.0,134.0,,1012.6,,Yurimaguas,-5.9,-76.0833
84425,1989-12-01,27.3,43.0,,1012.5,,Yurimaguas,-5.9,-76.0833
84425,1990-01-01,26.5,253.0,,1009.0,,Yurimaguas,-5.9,-76.0833
84425,1990-02-01,27.4,183.0,,1013.9,,Yurimaguas,-5.9,-76.0833
84425,1990-04-01,27.6,180.0,,1012.0,,Yurimaguas,-5.9,-76.0833
84425,1990-05-01,27.5,79.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1990-06-01,26.6,182.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1990-07-01,26.2,102.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1990-08-01,27.7,41.0,,1012.7,,Yurimaguas,-5.9,-76.0833
84425,1991-03-01,27.1,229.0,,1013.2,,Yurimaguas,-5.9,-76.0833
84425,1991-05-01,,209.0,,1014.5,,Yurimaguas,-5.9,-76.0833
84425,1991-08-01,28.9,27.0,,1018.1,,Yurimaguas,-5.9,-76.0833
84425,1991-09-01,27.6,153.0,,1015.2,,Yurimaguas,-5.9,-76.0833
84425,1991-10-01,27.4,19.0,,1014.7,,Yurimaguas,-5.9,-76.0833
84425,1992-01-01,28.0,162.0,,1013.0,,Yurimaguas,-5.9,-76.0833
84425,1992-03-01,27.1,152.0,,1013.7,,Yurimaguas,-5.9,-76.0833
84425,1992-04-01,27.9,158.0,,1013.2,,Yurimaguas,-5.9,-76.0833
84425,1992-05-01,28.4,60.0,,1013.1,,Yurimaguas,-5.9,-76.0833
84425,1992-06-01,27.3,82.0,,1015.4,,Yurimaguas,-5.9,-76.0833
84425,1992-07-01,27.0,44.0,,1018.1,,Yurimaguas,-5.9,-76.0833
84425,1992-08-01,27.6,116.0,,1017.0,,Yurimaguas,-5.9,-76.0833
84425,1992-09-01,27.5,138.0,,1014.5,,Yurimaguas,-5.9,-76.0833
84425,1992-10-01,28.1,128.0,,1013.9,,Yurimaguas,-5.9,-76.0833
84425,1992-11-01,27.6,300.0,,1012.6,,Yurimaguas,-5.9,-76.0833
84425,1992-12-01,27.2,224.0,,1012.7,,Yurimaguas,-5.9,-76.0833
84425,1993-02-01,26.4,337.0,,1013.9,,Yurimaguas,-5.9,-76.0833
84425,1993-03-01,26.2,360.0,,1015.3,,Yurimaguas,-5.9,-76.0833
84425,1993-05-01,27.3,204.0,,,,Yurimaguas,-5.9,-76.0833
84425,1993-06-01,27.2,117.0,,1016.4,,Yurimaguas,-5.9,-76.0833
84425,1993-07-01,26.9,83.0,,1017.2,,Yurimaguas,-5.9,-76.0833
84425,1993-08-01,27.0,115.0,,1018.6,,Yurimaguas,-5.9,-76.0833
84425,1993-09-01,27.8,86.0,,1011.6,,Yurimaguas,-5.9,-76.0833
84425,1993-10-01,27.6,114.0,,1011.5,,Yurimaguas,-5.9,-76.0833
84425,1993-12-01,27.6,262.0,,1011.3,,Yurimaguas,-5.9,-76.0833
84425,1994-01-01,27.2,230.0,,1011.3,,Yurimaguas,-5.9,-76.0833
84425,1994-02-01,26.4,881.0,,1011.4,,Yurimaguas,-5.9,-76.0833
84425,1994-05-01,27.5,117.0,,1011.5,,Yurimaguas,-5.9,-76.0833
84425,1994-06-01,26.5,197.0,,1011.7,,Yurimaguas,-5.9,-76.0833
84425,1994-07-01,27.4,33.0,,1011.7,,Yurimaguas,-5.9,-76.0833
84425,1994-08-01,27.9,110.0,,1016.9,,Yurimaguas,-5.9,-76.0833
84425,1994-09-01,28.0,207.0,,1011.5,,Yurimaguas,-5.9,-76.0833
84425,1994-11-01,27.5,189.0,,1011.3,,Yurimaguas,-5.9,-76.0833
84425,1994-12-01,27.4,203.0,,1011.4,,Yurimaguas,-5.9,-76.0833
84425,1995-03-01,27.0,251.0,,1011.3,,Yurimaguas,-5.9,-76.0833
84425,1995-04-01,,91.0,,,,Yurimaguas,-5.9,-76.0833
84425,1995-05-01,27.6,70.0,,1015.0,,Yurimaguas,-5.9,-76.0833
84425,1995-06-01,27.6,41.0,,,,Yurimaguas,-5.9,-76.0833
84425,1995-07-01,28.1,29.0,,1011.6,,Yurimaguas,-5.9,-76.0833
84425,1995-08-01,28.3,74.0,,1015.5,,Yurimaguas,-5.9,-76.0833
84425,1995-09-01,27.5,175.0,,,,Yurimaguas,-5.9,-76.0833
84425,1995-10-01,28.1,26.0,,1011.3,,Yurimaguas,-5.9,-76.0833
84425,1995-11-01,27.3,137.0,,,,Yurimaguas,-5.9,-76.0833
84425,1995-12-01,26.6,226.0,,1014.7,,Yurimaguas,-5.9,-76.0833
84425,1996-01-01,26.6,197.0,,1011.3,,Yurimaguas,-5.9,-76.0833
84425,1996-02-01,26.6,414.0,,,,Yurimaguas,-5.9,-76.0833
84425,1996-03-01,27.0,297.0,,,,Yurimaguas,-5.9,-76.0833
84425,1996-04-01,27.2,165.0,,1011.4,,Yurimaguas,-5.9,-76.0833
84425,1996-05-01,27.7,195.0,,1011.6,,Yurimaguas,-5.9,-76.0833
84425,1996-06-01,27.1,73.0,,1011.7,,Yurimaguas,-5.9,-76.0833
84425,1996-07-01,26.8,86.0,,1011.8,,Yurimaguas,-5.9,-76.0833
84425,1996-08-01,27.2,80.0,,1011.7,,Yurimaguas,-5.9,-76.0833
84425,1996-09-01,27.4,74.0,,,,Yurimaguas,-5.9,-76.0833
84425,1996-10-01,27.5,311.0,,1011.4,,Yurimaguas,-5.9,-76.0833
84425,1996-11-01,27.8,134.0,,,,Yurimaguas,-5.9,-76.0833
84425,1996-12-01,27.0,195.0,,1014.3,,Yurimaguas,-5.9,-76.0833
84425,1997-01-01,27.7,134.0,,,,Yurimaguas,-5.9,-76.0833
84425,1997-02-01,26.3,326.0,,1014.9,,Yurimaguas,-5.9,-76.0833
84425,1997-03-01,27.0,364.0,,1014.4,,Yurimaguas,-5.9,-76.0833
84425,1997-04-01,27.1,308.7,,,,Yurimaguas,-5.9,-76.0833
84425,1997-05-01,26.9,480.0,,,,Yurimaguas,-5.9,-76.0833
84425,1997-06-01,27.4,118.0,,,,Yurimaguas,-5.9,-76.0833
84425,1997-07-01,28.3,,,,,Yurimaguas,-5.9,-76.0833
84425,1997-08-01,27.8,,,,,Yurimaguas,-5.9,-76.0833
84425,1997-09-01,28.3,163.1,,,,Yurimaguas,-5.9,-76.0833
84425,1997-10-01,28.6,186.0,,1011.3,,Yurimaguas,-5.9,-76.0833
84425,1997-11-01,27.8,,,,,Yurimaguas,-5.9,-76.0833
84425,1997-12-01,27.0,208.7,,,,Yurimaguas,-5.9,-76.0833
84425,1998-02-01,27.9,295.0,,,,Yurimaguas,-5.9,-76.0833
84425,1998-03-01,27.6,143.4,,,,Yurimaguas,-5.9,-76.0833
84425,1998-04-01,28.3,305.0,,,,Yurimaguas,-5.9,-76.0833
84425,1998-05-01,27.9,180.0,,,,Yurimaguas,-5.9,-76.0833
84425,1998-07-01,27.6,60.0,,1016.7,,Yurimaguas,-5.9,-76.0833
84425,1998-08-01,,95.0,,,,Yurimaguas,-5.9,-76.0833
84425,1998-09-01,,67.0,,,,Yurimaguas,-5.9,-76.0833
84425,1998-10-01,28.2,161.0,,1013.8,,Yurimaguas,-5.9,-76.0833
84425,1998-11-01,,432.0,,,,Yurimaguas,-5.9,-76.0833
84425,1998-12-01,27.4,294.0,,1012.6,,Yurimaguas,-5.9,-76.0833
84425,1999-01-01,,203.0,,,,Yurimaguas,-5.9,-76.0833
84425,1999-03-01,27.5,148.0,,1012.7,,Yurimaguas,-5.9,-76.0833
84425,1999-05-01,26.1,324.0,,1016.3,,Yurimaguas,-5.9,-76.0833
84425,1999-06-01,,48.0,,,,Yurimaguas,-5.9,-76.0833
84425,1999-07-01,26.7,82.0,,1018.4,,Yurimaguas,-5.9,-76.0833
84425,1999-08-01,,5.0,,,,Yurimaguas,-5.9,-76.0833
84425,1999-09-01,28.5,110.0,,1014.9,,Yurimaguas,-5.9,-76.0833
84425,1999-11-01,,242.0,,,,Yurimaguas,-5.9,-76.0833
84425,2000-01-01,27.5,244.0,,1013.2,,Yurimaguas,-5.9,-76.0833
84425,2000-02-01,26.9,337.0,,1015.1,,Yurimaguas,-5.9,-76.0833
84425,2000-03-01,26.9,298.0,,1014.2,,Yurimaguas,-5.9,-76.0833
84425,2000-04-01,26.6,294.0,,1015.6,,Yurimaguas,-5.9,-76.0833
84425,2000-05-01,27.4,134.0,,1016.1,,Yurimaguas,-5.9,-76.0833
84425,2000-06-01,27.3,134.0,,1015.9,,Yurimaguas,-5.9,-76.0833
84425,2000-07-01,25.9,65.0,,1017.4,,Yurimaguas,-5.9,-76.0833
84425,2000-08-01,27.8,107.0,,1016.1,,Yurimaguas,-5.9,-76.0833
84425,2000-09-01,27.6,163.0,,1014.5,,Yurimaguas,-5.9,-76.0833
84425,2000-10-01,28.0,218.0,,1014.3,,Yurimaguas,-5.9,-76.0833
84425,2000-11-01,28.8,160.0,,1011.1,,Yurimaguas,-5.9,-76.0833
84425,2000-12-01,27.9,170.0,,1013.5,,Yurimaguas,-5.9,-76.0833
84425,2001-01-01,26.9,177.0,,1014.4,,Yurimaguas,-5.9,-76.0833
84425,2001-02-01,27.1,182.0,,1013.3,,Yurimaguas,-5.9,-76.0833
84425,2002-02-01,27.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2002-05-01,,258.0,,,,Yurimaguas,-5.9,-76.0833
84425,2002-06-01,,67.0,,,,Yurimaguas,-5.9,-76.0833
84425,2002-08-01,27.1,114.0,,1017.6,,Yurimaguas,-5.9,-76.0833
84425,2002-09-01,28.7,64.0,,1014.8,,Yurimaguas,-5.9,-76.0833
84425,2002-10-01,28.2,153.0,,1013.2,,Yurimaguas,-5.9,-76.0833
84425,2002-11-01,27.2,207.0,,1014.1,,Yurimaguas,-5.9,-76.0833
84425,2002-12-01,27.4,170.0,,1016.0,,Yurimaguas,-5.9,-76.0833
84425,2003-01-01,27.3,274.0,,1014.1,,Yurimaguas,-5.9,-76.0833
84425,2003-02-01,27.5,204.0,,1013.4,,Yurimaguas,-5.9,-76.0833
84425,2003-03-01,,182.0,,,,Yurimaguas,-5.9,-76.0833
84425,2003-04-01,,72.0,,,,Yurimaguas,-5.9,-76.0833
84425,2003-05-01,26.9,131.0,,1016.0,,Yurimaguas,-5.9,-76.0833
84425,2003-06-01,27.2,342.0,,1015.9,,Yurimaguas,-5.9,-76.0833
84425,2003-07-01,27.0,46.0,,1017.4,,Yurimaguas,-5.9,-76.0833
84425,2008-04-01,27.5,,,,,Yurimaguas,-5.9,-76.0833
84425,2008-05-01,27.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2008-06-01,27.0,,,,,Yurimaguas,-5.9,-76.0833
84425,2008-07-01,28.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2008-08-01,29.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2008-09-01,28.5,,,,,Yurimaguas,-5.9,-76.0833
84425,2008-11-01,28.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2008-12-01,28.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-01-01,28.0,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-02-01,26.7,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-03-01,27.0,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-04-01,27.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-05-01,28.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-06-01,27.5,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-07-01,27.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-08-01,29.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-09-01,28.7,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-10-01,28.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-11-01,28.7,,,,,Yurimaguas,-5.9,-76.0833
84425,2012-12-01,27.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-01-01,27.5,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-02-01,26.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-03-01,27.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-04-01,28.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-05-01,27.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-06-01,27.6,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-07-01,27.5,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-08-01,27.6,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-09-01,28.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-10-01,28.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-11-01,27.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2013-12-01,28.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2014-01-01,27.2,,,,,Yurimaguas,-5.9,-76.0833
84425,2014-02-01,26.7,,,,,Yurimaguas,-5.9,-76.0833
84425,2014-03-01,26.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2014-04-01,27.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2014-05-01,28.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2014-06-01,27.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2014-08-01,28.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2014-09-01,28.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2014-10-01,28.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2014-11-01,27.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2014-12-01,26.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2015-02-01,27.6,,,,,Yurimaguas,-5.9,-76.0833
84425,2015-03-01,27.2,,,,,Yurimaguas,-5.9,-76.0833
84425,2015-04-01,27.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2015-05-01,27.5,,,,,Yurimaguas,-5.9,-76.0833
84425,2015-06-01,27.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2015-07-01,27.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2015-10-01,29.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2015-11-01,29.2,,,,,Yurimaguas,-5.9,-76.0833
84425,2015-12-01,28.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-01-01,29.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-02-01,27.7,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-03-01,28.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-04-01,28.5,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-05-01,28.2,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-06-01,27.6,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-07-01,28.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-08-01,29.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-09-01,29.6,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-10-01,29.2,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-11-01,29.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2016-12-01,27.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-01-01,26.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-02-01,27.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-03-01,27.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-04-01,27.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-05-01,28.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-06-01,27.6,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-07-01,28.6,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-08-01,29.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-09-01,28.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-10-01,28.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-11-01,28.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2017-12-01,28.5,,,,,Yurimaguas,-5.9,-76.0833
84425,2018-01-01,27.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2018-02-01,27.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2018-03-01,27.7,,,,,Yurimaguas,-5.9,-76.0833
84425,2018-05-01,27.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2018-06-01,27.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2018-07-01,28.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2018-08-01,28.6,,,,,Yurimaguas,-5.9,-76.0833
84425,2018-09-01,29.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2018-10-01,28.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2018-11-01,28.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2018-12-01,27.2,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-01-01,27.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-02-01,28.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-03-01,27.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-04-01,28.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-05-01,28.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-06-01,28.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-07-01,27.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-08-01,28.8,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-09-01,29.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-10-01,27.9,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-11-01,28.0,,,,,Yurimaguas,-5.9,-76.0833
84425,2019-12-01,27.6,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-01-01,28.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-02-01,28.6,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-03-01,28.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-04-01,28.0,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-05-01,28.2,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-06-01,29.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-07-01,28.4,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-08-01,29.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-09-01,29.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-10-01,29.2,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-11-01,29.3,,,,,Yurimaguas,-5.9,-76.0833
84425,2020-12-01,28.2,,,,,Yurimaguas,-5.9,-76.0833
84425,2021-01-01,28.1,,,,,Yurimaguas,-5.9,-76.0833
84425,2021-02-01,27.6,303.9,5.0,1010.2,,Yurimaguas,-5.9,-76.0833
